id,file,setCode,number,promoGrouping,rarity,bordered_empirical,ok,reason,axis_x,sym_score,area,cx,cy,top_y,bot_y,left_x,right_x,bbox_cx,polarity,txt_ok,txt_reason,txt_top,txt_bot,txt_mid
4-47,images/4-47.jpg,4,47,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.1393,2009.0044,1993.0718
4-48,images/4-48.jpg,4,48,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.6731,2009.005,1993.3391
4-49,images/4-49.jpg,4,49,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.6423,2008.9906,1993.3165
4-5,images/4-5.jpg,4,5,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1976.9488,2009.1353,1993.0421
4-50,images/4-50.jpg,4,50,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1976.9491,2009.1339,1993.0415
4-51,images/4-51.jpg,4,51,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1976.9296,2009.1537,1993.0416
4-52,images/4-52.jpg,4,52,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1976.9148,2009.3012,1993.108
4-53,images/4-53.jpg,4,53,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1976.9133,2009.1676,1993.0404
4-54,images/4-54.jpg,4,54,,Super Rare,True,True,,733.594,0.9928,3451,733.686,1966.898,1929,2007,694,773,733.5,bright,True,,1977.2733,2009.0199,1993.1466
4-55,images/4-55.jpg,4,55,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1976.7826,2009.1668,1992.9747
4-56,images/4-56.jpg,4,56,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.0163,2009.1377,1993.077
4-57,images/4-57.jpg,4,57,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1976.7349,2009.1713,1992.9531
4-58,images/4-58.jpg,4,58,,Legendary,True,True,,733.572,0.9965,5479,733.6,1969.592,1924,2008,689,778,733.5,bright,True,,1976.961,2009.1278,1993.0444
4-59,images/4-59.jpg,4,59,,Legendary,True,True,,733.572,0.9965,5479,733.6,1969.592,1924,2008,689,778,733.5,bright,True,,1976.9047,2009.1574,1993.0311
4-6,images/4-6.jpg,4,6,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.6744,2009.0961,1993.3852
4-60,images/4-60.jpg,4,60,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.4885,2009.1045,1993.2965
4-61,images/4-61.jpg,4,61,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1977.5725,2009.1249,1993.3487
4-62,images/4-62.jpg,4,62,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.4191,2009.2753,1993.3472
4-63,images/4-63.jpg,4,63,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.412,2009.1447,1993.2783
4-64,images/4-64.jpg,4,64,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1978.0233,2008.992,1993.5077
4-65,images/4-65.jpg,4,65,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.0285,2009.1437,1993.0861
4-66,images/4-66.jpg,4,66,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.7623,2009.0994,1993.4309
4-67,images/4-67.jpg,4,67,,Common,True,False,no-core-component,,,,,,,,,,,,False,text-height-25.4,,,
4-68,images/4-68.jpg,4,68,,Rare,True,False,no-core-component,,,,,,,,,,,,False,text-clipped,,,
4-69,images/4-69.jpg,4,69,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1977.4137,2009.124,1993.2688
4-7,images/4-7.jpg,4,7,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1976.8967,2009.1275,1993.0121
4-7-D23,images/4-7-D23.jpg,4,7,D23,Special,True,True,,745.35,0.7153,7745,745.332,1968.952,1928,2004,650,817,733.5,bright,True,,1976.6971,2009.3043,1993.0007
4-70,images/4-70.jpg,4,70,,Legendary,True,True,,733.572,0.9965,5479,733.6,1969.592,1924,2008,689,778,733.5,bright,True,,1976.8941,2009.1348,1993.0144
4-71,images/4-71.jpg,4,71,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1976.8801,2009.1541,1993.0171
4-72,images/4-72.jpg,4,72,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1976.874,2009.2997,1993.0869
4-73,images/4-73.jpg,4,73,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1976.8715,2009.1684,1993.0199
4-74,images/4-74.jpg,4,74,,Legendary,True,True,,733.572,0.9965,5479,733.6,1969.592,1924,2008,689,778,733.5,bright,True,,1977.0847,2009.0221,1993.0534
4-75,images/4-75.jpg,4,75,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1976.7527,2009.1573,1992.955
4-76,images/4-76.jpg,4,76,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1976.9546,2009.1337,1993.0442
4-77,images/4-77.jpg,4,77,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1976.7234,2009.1452,1992.9343
4-78,images/4-78.jpg,4,78,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1976.9072,2009.1304,1993.0188
4-79,images/4-79.jpg,4,79,,Common,True,True,,733.565,0.9884,4567,733.603,1968.033,1930,2005,696,771,733.5,bright,True,,1976.8045,2009.2154,1993.01
4-8,images/4-8.jpg,4,8,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.4007,2009.1076,1993.2542
4-80,images/4-80.jpg,4,80,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.2763,2009.1199,1993.1981
4-81,images/4-81.jpg,4,81,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.3288,2009.1387,1993.2338
4-82,images/4-82.jpg,4,82,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.2446,2009.2776,1993.2611
4-83,images/4-83.jpg,4,83,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.2499,2009.136,1993.1929
4-84,images/4-84.jpg,4,84,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.6832,2009.0075,1993.3454
4-85,images/4-85.jpg,4,85,,Super Rare,True,True,,733.594,0.9928,3451,733.686,1966.898,1929,2007,694,773,733.5,bright,True,,1976.9627,2009.1306,1993.0466
4-86,images/4-86.jpg,4,86,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.4896,2009.1126,1993.3011
4-87,images/4-87.jpg,4,87,,Super Rare,True,True,,733.594,0.9928,3451,733.686,1966.898,1929,2007,694,773,733.5,bright,True,,1976.9219,2009.1207,1993.0213
4-88,images/4-88.jpg,4,88,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1977.2977,2009.1191,1993.2084
4-89,images/4-89.jpg,4,89,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.2479,2009.1187,1993.1833
4-9,images/4-9.jpg,4,9,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.3072,2009.1208,1993.214
4-90,images/4-90.jpg,4,90,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1977.2305,2009.119,1993.1748
4-91,images/4-91.jpg,4,91,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.2421,2009.1472,1993.1946
4-92,images/4-92.jpg,4,92,,Super Rare,True,True,,733.594,0.9928,3451,733.686,1966.898,1929,2007,694,773,733.5,bright,True,,1977.1619,2009.2925,1993.2272
4-93,images/4-93.jpg,4,93,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.1604,2009.1543,1993.1574
4-94,images/4-94.jpg,4,94,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.6301,2009.0001,1993.3151
4-95,images/4-95.jpg,4,95,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1976.9028,2009.1631,1993.033
4-96,images/4-96.jpg,4,96,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.4035,2009.1197,1993.2616
4-97,images/4-97.jpg,4,97,,Rare,True,True,,733.66,0.9913,4132,733.773,1980.057,1928,2007,686,782,734.0,bright,True,,1976.8513,2009.1572,1993.0043
4-98,images/4-98.jpg,4,98,,Common,True,True,,733.589,0.9848,4488,733.635,1968.047,1930,2005,696,771,733.5,bright,True,,1977.243,2009.1168,1993.1799
4-99,images/4-99.jpg,4,99,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1977.1514,2009.1386,1993.145
5-1,images/5-1.jpg,5,1,,Rare,True,True,,733.654,0.9917,4231,733.74,1979.797,1928,2007,686,782,734.0,bright,True,,1976.7292,2009.3312,1993.0302
5-1-P2,images/5-1-P2.jpg,5,1,P2,Special,True,True,,724.125,0.8787,5499,727.593,1967.528,1924,2011,689,779,734.0,bright,True,,1976.6491,2009.3219,1992.9855
5-10,images/5-10.jpg,5,10,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7396,2009.3248,1993.0322
5-100,images/5-100.jpg,5,100,,Uncommon,True,True,,733.534,0.9976,5361,733.502,1968.258,1928,2008,695,772,733.5,bright,True,,1976.7683,2009.2908,1993.0296
5-101,images/5-101.jpg,5,101,,Rare,True,False,no-core-component,,,,,,,,,,,,False,text-too-thin,,,
5-102,images/5-102.jpg,5,102,,Uncommon,True,False,no-core-component,,,,,,,,,,,,False,no-text,,,
5-103,images/5-103.jpg,5,103,,Uncommon,True,True,,733.531,0.9974,5356,733.511,1968.215,1928,2008,695,772,733.5,bright,True,,1976.7684,2009.2845,1993.0265
5-104,images/5-104.jpg,5,104,,Rare,True,True,,733.654,0.9917,4231,733.74,1979.797,1928,2007,686,782,734.0,bright,True,,1976.8375,2009.2352,1993.0363
5-105,images/5-105.jpg,5,105,,Super Rare,True,True,,733.479,0.9941,3531,733.517,1967.032,1928,2007,693,774,733.5,bright,True,,1976.6937,2009.2889,1992.9913
5-106,images/5-106.jpg,5,106,,Uncommon,True,True,,733.509,0.9976,5355,733.513,1968.17,1928,2008,695,772,733.5,bright,True,,1976.8031,2009.2807,1993.0419
5-107,images/5-107.jpg,5,107,,Legendary,True,True,,774.167,0.9288,13139,770.519,1879.215,1856,1907,627,913,770.0,bright,True,,1976.6747,2009.2672,1992.9709
5-108,images/5-108.jpg,5,108,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.766,2009.2939,1993.03
5-109,images/5-109.jpg,5,109,,Uncommon,True,True,,733.531,0.9974,5356,733.511,1968.215,1928,2008,695,772,733.5,bright,True,,1976.7857,2009.2795,1993.0326
5-11,images/5-11.jpg,5,11,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7328,2009.3435,1993.0381
5-110,images/5-110.jpg,5,110,,Common,True,True,,733.565,0.9884,4567,733.603,1968.033,1930,2005,696,771,733.5,bright,True,,1976.7514,2009.3163,1993.0338
5-111,images/5-111.jpg,5,111,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7283,2009.3481,1993.0382
5-112,images/5-112.jpg,5,112,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7557,2009.401,1993.0784
5-113,images/5-113.jpg,5,113,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7475,2009.3179,1993.0327
5-114,images/5-114.jpg,5,114,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.8542,2009.2388,1993.0465
5-115,images/5-115.jpg,5,115,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.6755,2009.3182,1992.9968
5-116,images/5-116.jpg,5,116,,Super Rare,True,True,,733.479,0.9941,3531,733.517,1967.032,1928,2007,693,774,733.5,bright,True,,1976.7764,2009.3179,1993.0472
5-117,images/5-117.jpg,5,117,,Uncommon,True,True,,733.515,0.9974,5354,733.5,1968.191,1928,2008,695,772,733.5,bright,True,,1976.6505,2009.3019,1992.9762
5-118,images/5-118.jpg,5,118,,Legendary,True,True,,733.638,0.9931,5655,733.733,1969.357,1922,2008,688,779,733.5,bright,True,,1976.7441,2009.323,1993.0336
5-119,images/5-119.jpg,5,119,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.7695,2009.3092,1993.0393
5-12,images/5-12.jpg,5,12,,Uncommon,True,True,,733.531,0.9974,5356,733.511,1968.215,1928,2008,695,772,733.5,bright,True,,1976.7502,2009.3992,1993.0747
5-120,images/5-120.jpg,5,120,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7789,2009.3658,1993.0724
5-121,images/5-121.jpg,5,121,,Uncommon,True,True,,733.509,0.9976,5355,733.513,1968.17,1928,2008,695,772,733.5,bright,True,,1976.7545,2009.4,1993.0772
5-122,images/5-122.jpg,5,122,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7913,2009.4242,1993.1077
5-123,images/5-123.jpg,5,123,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.7854,2009.36,1993.0727
5-124,images/5-124.jpg,5,124,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.8277,2009.3408,1993.0843
5-125,images/5-125.jpg,5,125,,Common,True,True,,733.565,0.9884,4567,733.603,1968.033,1930,2005,696,771,733.5,bright,True,,1976.706,2009.3668,1993.0364
5-126,images/5-126.jpg,5,126,,Uncommon,True,True,,733.531,0.9974,5356,733.511,1968.215,1928,2008,695,772,733.5,bright,True,,1976.816,2009.3625,1993.0893
5-127,images/5-127.jpg,5,127,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.6809,2009.353,1993.017
5-128,images/5-128.jpg,5,128,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7688,2009.372,1993.0704
5-129,images/5-129.jpg,5,129,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.7938,2009.3662,1993.08
5-13,images/5-13.jpg,5,13,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.7479,2009.3142,1993.031
5-130,images/5-130.jpg,5,130,,Uncommon,True,True,,733.509,0.9976,5355,733.513,1968.17,1928,2008,695,772,733.5,bright,True,,1976.7682,2009.2845,1993.0264
5-131,images/5-131.jpg,5,131,,Super Rare,True,True,,733.479,0.9941,3531,733.517,1967.032,1928,2007,693,774,733.5,bright,True,,1976.7486,2009.3177,1993.0332
5-132,images/5-132.jpg,5,132,,Common,True,True,,733.565,0.9886,4568,733.606,1967.992,1930,2005,696,771,733.5,bright,True,,1976.7862,2009.3634,1993.0748
5-133,images/5-133.jpg,5,133,,Rare,True,True,,733.738,0.9901,4232,733.812,1979.808,1928,2007,686,782,734.0,bright,True,,1976.7886,2009.2745,1993.0315
5-134,images/5-134.jpg,5,134,,Uncommon,True,True,,733.515,0.9974,5354,733.5,1968.191,1928,2008,695,772,733.5,bright,True,,1976.8256,2009.2534,1993.0395
5-135,images/5-135.jpg,5,135,,Rare,True,True,,733.0,0.7442,606,732.365,1868.048,1856,1887,717,750,733.5,dark,False,text-too-thin,,,
5-136,images/5-136.jpg,5,136,,Uncommon,True,False,no-core-component,,,,,,,,,,,,False,text-too-thin,,,
5-137,images/5-137.jpg,5,137,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.6732,2009.2701,1992.9716
5-138,images/5-138.jpg,5,138,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7719,2009.2865,1993.0292
5-139,images/5-139.jpg,5,139,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7903,2009.284,1993.0372
5-14,images/5-14.jpg,5,14,,Legendary,True,True,,733.625,0.9935,5661,733.716,1969.376,1922,2008,688,779,733.5,bright,True,,1976.8632,2009.22,1993.0416
5-140,images/5-140.jpg,5,140,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.8371,2009.2356,1993.0364
5-141,images/5-141.jpg,5,141,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.8512,2009.2406,1993.0459
5-142,images/5-142.jpg,5,142,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.8233,2009.3457,1993.0845
5-143,images/5-143.jpg,5,143,,Uncommon,True,True,,733.531,0.9974,5356,733.511,1968.215,1928,2008,695,772,733.5,bright,True,,1976.8226,2009.2526,1993.0376
5-144,images/5-144.jpg,5,144,,Super Rare,True,True,,733.479,0.9941,3531,733.517,1967.032,1928,2007,693,774,733.5,bright,True,,1976.967,2009.1326,1993.0498
5-145,images/5-145.jpg,5,145,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.7452,2009.2523,1992.9987
5-146,images/5-146.jpg,5,146,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.9029,2009.2054,1993.0541
5-147,images/5-147.jpg,5,147,,Super Rare,True,True,,733.479,0.9941,3531,733.517,1967.032,1928,2007,693,774,733.5,bright,True,,1976.7074,2009.2382,1992.9728
5-148,images/5-148.jpg,5,148,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.8355,2009.2365,1993.036
5-149,images/5-149.jpg,5,149,,Super Rare,True,True,,733.479,0.9941,3531,733.517,1967.032,1928,2007,693,774,733.5,bright,True,,1976.8383,2009.2492,1993.0437
5-15,images/5-15.jpg,5,15,,Super Rare,True,True,,733.479,0.9941,3531,733.517,1967.032,1928,2007,693,774,733.5,bright,True,,1976.6677,2009.3195,1992.9936
5-150,images/5-150.jpg,5,150,,Legendary,True,True,,733.638,0.9931,5655,733.733,1969.357,1922,2008,688,779,733.5,bright,True,,1976.695,2009.2878,1992.9914
5-151,images/5-151.jpg,5,151,,Uncommon,True,True,,733.531,0.9974,5356,733.511,1968.215,1928,2008,695,772,733.5,bright,True,,1976.68,2009.3196,1992.9998
5-152,images/5-152.jpg,5,152,,Common,True,True,,733.565,0.9884,4567,733.603,1968.033,1930,2005,696,771,733.5,bright,True,,1976.7071,2009.3698,1993.0384
5-153,images/5-153.jpg,5,153,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.7113,2009.2795,1992.9954
5-154,images/5-154.jpg,5,154,,Uncommon,True,True,,733.509,0.9976,5355,733.513,1968.17,1928,2008,695,772,733.5,bright,True,,1976.7474,2009.2534,1993.0004
5-155,images/5-155.jpg,5,155,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.6453,2009.2847,1992.965
5-156,images/5-156.jpg,5,156,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.735,2009.2749,1993.005
5-157,images/5-157.jpg,5,157,,Uncommon,True,True,,733.531,0.9974,5356,733.511,1968.215,1928,2008,695,772,733.5,bright,True,,1976.625,2009.2624,1992.9437
5-158,images/5-158.jpg,5,158,,Rare,True,True,,733.654,0.9918,4243,733.741,1979.765,1928,2007,686,782,734.0,bright,True,,1976.6948,2009.295,1992.9949
5-159,images/5-159.jpg,5,159,,Legendary,True,True,,733.638,0.9931,5655,733.733,1969.357,1922,2008,688,779,733.5,bright,True,,1976.7171,2009.2836,1993.0003
5-16,images/5-16.jpg,5,16,,Super Rare,True,True,,733.469,0.9935,3531,733.512,1967.013,1928,2007,693,774,733.5,bright,True,,1976.7839,2009.3014,1993.0427
5-160,images/5-160.jpg,5,160,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.8015,2009.2806,1993.0411
5-161,images/5-161.jpg,5,161,,Rare,True,True,,733.623,0.9915,4137,733.751,1980.165,1929,2007,686,782,734.0,bright,True,,1976.828,2009.2958,1993.0619
5-162,images/5-162.jpg,5,162,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.8201,2009.3603,1993.0902
5-163,images/5-163.jpg,5,163,,Uncommon,True,True,,733.531,0.9974,5356,733.511,1968.215,1928,2008,695,772,733.5,bright,True,,1976.8186,2009.2662,1993.0424
5-164,images/5-164.jpg,5,164,,Uncommon,True,True,,733.531,0.9974,5356,733.511,1968.215,1928,2008,695,772,733.5,bright,True,,1976.9035,2009.2044,1993.0539
5-165,images/5-165.jpg,5,165,,Common,True,True,,733.565,0.9884,4567,733.603,1968.033,1930,2005,696,771,733.5,bright,True,,1976.7344,2009.273,1993.0037
5-166,images/5-166.jpg,5,166,,Rare,True,True,,733.656,0.992,4242,733.736,1979.76,1928,2007,686,782,734.0,bright,True,,1976.8525,2009.2705,1993.0615
5-167,images/5-167.jpg,5,167,,Uncommon,True,True,,733.534,0.9976,5361,733.502,1968.258,1928,2008,695,772,733.5,bright,True,,1976.6686,2009.2955,1992.982
5-168,images/5-168.jpg,5,168,,Uncommon,True,True,,733.534,0.9976,5361,733.502,1968.258,1928,2008,695,772,733.5,bright,True,,1976.8006,2009.2797,1993.0402
5-169,images/5-169.jpg,5,169,,Rare,True,True,,733.393,0.8294,422,734.092,1864.005,1856,1877,723,750,736.5,dark,False,text-too-thin,,,
5-17,images/5-17.jpg,5,17,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.6439,2009.3011,1992.9725
5-170,images/5-170.jpg,5,170,,Uncommon,True,False,no-core-component,,,,,,,,,,,,False,text-clipped,,,
5-171,images/5-171.jpg,5,171,,Uncommon,True,True,,733.509,0.9976,5355,733.513,1968.17,1928,2008,695,772,733.5,bright,True,,1976.6556,2009.3055,1992.9806
5-172,images/5-172.jpg,5,172,,Legendary,True,True,,733.625,0.9935,5661,733.716,1969.376,1922,2008,688,779,733.5,bright,True,,1976.6824,2009.3532,1993.0178
5-173,images/5-173.jpg,5,173,,Common,True,True,,733.554,0.9882,4566,733.592,1968.114,1930,2005,696,771,733.5,bright,True,,1976.6761,2009.2712,1992.9736
